0, 0.1, -3.33167e+007, -3.02485e+006, -782880
0, 0.11, -2.55359e+007, -2.60322e+006, 1.40914e+006
0, 0.12, -2.60492e+007, -4.6562e+006, -651642
0, 0.13, -2.16618e+007, -5.15509e+006, -537963
0, 0.14, -1.8497e+007, -4.21578e+006, 404437
0, 0.15, -1.87047e+007, -5.04674e+006, -246383
0, 0.16, -1.69572e+007, -4.85602e+006, 279914
0, 0.17, -1.69826e+007, -4.95776e+006, 13297.7
0, 0.18, -1.55527e+007, -4.92409e+006, -92090.9
0, 0.19, -1.54989e+007, -4.70878e+006, 160917
0, 0.2, -1.46904e+007, -4.6799e+006, -62225.1
0, 0.21, -1.469e+007, -4.67842e+006, 220098
0, 0.22, -1.469e+007, -4.67842e+006, 220098
0, 0.23, -1.40234e+007, -4.40135e+006, 186904
0, 0.24, -1.40234e+007, -4.40135e+006, 186904
0, 0.25, -1.3597e+007, -4.29446e+006, 38279.4
0, 0.26, -1.35602e+007, -4.14747e+006, 181698
0, 0.27, -1.35602e+007, -4.14747e+006, 181698
0, 0.28, -1.32832e+007, -4.1297e+006, 102812
0, 0.29, -1.30095e+007, -3.96857e+006, 124678
0, 0.3, -1.30095e+007, -3.96857e+006, 124678
0, 0.31, -1.30095e+007, -3.96857e+006, 124678
0, 0.32, -1.29614e+007, -3.77595e+006, 123992
0, 0.33, -1.29614e+007, -3.77595e+006, 123992
0, 0.34, -1.29614e+007, -3.77595e+006, 123992
0, 0.35, -1.2812e+007, -3.73716e+006, 71404.6
0, 0.36, -1.27824e+007, -3.61851e+006, 131369
0, 0.37, -1.27824e+007, -3.61851e+006, 131369
0, 0.38, -1.27824e+007, -3.61851e+006, 131369
0, 0.39, -1.26424e+007, -3.61094e+006, 91922.1
0, 0.4, -1.25993e+007, -3.53064e+006, 136488
0, 0.41, -1.25993e+007, -3.53064e+006, 136488
0, 0.42, -1.25993e+007, -3.53064e+006, 136488
0, 0.43, -1.25993e+007, -3.53064e+006, 136488
0, 0.44, -1.24972e+007, -3.40711e+006, 125449
0, 0.45, -1.24972e+007, -3.40711e+006, 125449
0, 0.46, -1.24972e+007, -3.40711e+006, 125449
0, 0.47, -1.24972e+007, -3.40711e+006, 125449
0, 0.48, -1.24972e+007, -3.40711e+006, 125449
0, 0.49, -1.24123e+007, -3.32248e+006, 116185
0, 0.5, -1.24123e+007, -3.32248e+006, 116185
0, 0.51, -1.24123e+007, -3.32248e+006, 116185
0, 0.52, -1.24123e+007, -3.32248e+006, 116185
0, 0.53, -1.24123e+007, -3.32248e+006, 116185
0, 0.54, -1.23507e+007, -3.26176e+006, 74653.7
0, 0.55, -1.23329e+007, -3.24759e+006, 105231
0, 0.56, -1.23329e+007, -3.24759e+006, 105231
0, 0.57, -1.23329e+007, -3.24759e+006, 105231
0, 0.58, -1.23329e+007, -3.24759e+006, 105231
0, 0.59, -1.23329e+007, -3.24759e+006, 105231
0, 0.6, -1.22708e+007, -3.18377e+006, 94706.3
0, 0.61, -1.22708e+007, -3.18377e+006, 94706.3
0, 0.62, -1.22708e+007, -3.18377e+006, 94706.3
0, 0.63, -1.22708e+007, -3.18377e+006, 94706.3
0, 0.64, -1.22708e+007, -3.18377e+006, 94706.3
0, 0.65, -1.22708e+007, -3.18377e+006, 94706.3
0, 0.66, -1.22708e+007, -3.18377e+006, 94706.3
0, 0.67, -1.22186e+007, -3.12988e+006, 82894.8
